,loss,accuracy,val_loss,val_accuracy,lr
0,0.4524680972099304,0.7861778736114502,0.3731828033924103,0.8425480723381042,0.0010000000474974513
1,0.3694791793823242,0.836838960647583,0.34721097350120544,0.8502404093742371,0.0010000000474974513
2,0.34304535388946533,0.8495192527770996,0.33207184076309204,0.8569711446762085,0.0010000000474974513
3,0.2495471090078354,0.8991586565971375,0.20952941477298737,0.9209134578704834,9.999999747378752e-05
4,0.14383162558078766,0.9490985870361328,0.16734659671783447,0.9372596144676208,9.999999747378752e-05
5,0.08727768808603287,0.9737379550933838,0.14743247628211975,0.9444711804389954,9.999999747378752e-05
